,Order Date,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost,Profit %
6074,2017-12-25,Fred Hopkins,Corporate,Los Angeles,California,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,101.72819999999999,50.943396226415096
6075,2017-12-25,Fred Hopkins,Corporate,Los Angeles,California,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,267.9138,1.010101010101019
6076,2016-09-01,Patrick Gardner,Consumer,New York City,New York,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.90000000000003,6,262.58399999999995,78.57142857142861
6077,2016-09-01,Patrick Gardner,Consumer,New York City,New York,East,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,2,42.0384,72.41379310344827
6078,2016-09-01,Patrick Gardner,Consumer,New York City,New York,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,7.665,42.85714285714285
6079,2016-09-01,Patrick Gardner,Consumer,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,130.4376,47.05882352941176
6080,2017-08-05,Nick Zandusky,Home Office,Houston,Texas,Central,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056,9,143.50320000000002,5.26315789473684
6081,2014-02-18,Troy Blackwell,Consumer,Lubbock,Texas,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,36.482,-31.03448275862069
6082,2016-11-22,Jeremy Ellison,Consumer,Houston,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.215999999999999,6,15.850800000000001,-60.7843137254902
6083,2016-11-22,Jeremy Ellison,Consumer,Houston,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.616,9,20.959200000000003,12.676056338028152
6084,2016-11-22,Jeremy Ellison,Consumer,Houston,Texas,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,2,24.6328,-2.439024390243904
6085,2016-11-22,Jeremy Ellison,Consumer,Houston,Texas,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,1,1.4094000000000002,48.14814814814813
6086,2016-11-22,Jeremy Ellison,Consumer,Houston,Texas,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.4879999999999995,6,11.22,-60.00000000000001
6087,2015-12-14,Eric Hoffmann,Consumer,Costa Mesa,California,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,16.3632,78.57142857142858
6088,2015-06-13,Barbara Fisher,Corporate,Roswell,Georgia,South,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,6.48,1,3.3696,92.3076923076923
6089,2017-12-28,Pamela Coakley,Corporate,Loveland,Colorado,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.1880000000000002,2,2.178,-45.454545454545446
6090,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,254.4696,7.142857142857145
6091,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,117.04000000000002,81.8181818181818
6092,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,20.4156,88.67924528301887
6093,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,50.848000000000006,42.85714285714285
6094,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,32.687999999999995,38.88888888888891
6095,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,7.430400000000001,85.18518518518516
6096,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,72.8919,11.111111111111093
6097,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,7.806900000000001,50.94339622641508
6098,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,2.5724,69.49152542372883
6099,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.1270000000004,11,2278.4113000000007,26.76056338028168
6100,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,948.7518,36.98630136986302
6101,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,1878.6749999999997,20.000000000000004
6102,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85000000000001,3,76.54050000000001,36.986301369863014
6103,2017-09-20,Seth Vernon,Consumer,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,39.580200000000005,51.515151515151494
6104,2017-08-22,Dean percer,Home Office,Philadelphia,Pennsylvania,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532,2,398.4072,-21.052631578947377
6105,2015-06-18,Harold Ryan,Corporate,Miami,Florida,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632,4,10.0536,35.59322033898305
6106,2014-12-20,William Brown,Consumer,Grand Prairie,Texas,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.431999999999995,2,68.98360000000002,-71.83098591549296
6107,2014-12-20,William Brown,Consumer,Grand Prairie,Texas,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,73.62,-11.111111111111114
6108,2016-09-11,Adam Shillingsburg,Consumer,Chicago,Illinois,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0,2,3.9000000000000004,53.84615384615383
6109,2016-09-11,Adam Shillingsburg,Consumer,Chicago,Illinois,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.9079999999999997,3,5.151600000000001,-62.962962962962976
6110,2016-11-12,Susan Pistek,Consumer,Parma,Ohio,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.8020000000001,7,1495.8706000000002,-1.4084507042253636
6111,2016-11-12,Susan Pistek,Consumer,Parma,Ohio,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,2,77.0672,42.85714285714286
6112,2016-11-12,Susan Pistek,Consumer,Parma,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752000000000002,6,11.307600000000003,48.14814814814813
6113,2016-11-12,Susan Pistek,Consumer,Parma,Ohio,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.0739999999998,9,1537.0739999999998,0.0
6114,2016-11-12,Susan Pistek,Consumer,Parma,Ohio,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,462.21119999999996,-2.7777777777777732
6115,2016-03-14,Stephanie Phelps,Corporate,Redwood City,California,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,27.76140000000001,50.94339622641506
6116,2016-11-13,Corinna Mitchell,Home Office,New York City,New York,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,1687.1704,35.13513513513514
6117,2016-11-13,Corinna Mitchell,Home Office,New York City,New York,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.940000000000001,3,8.067600000000002,85.18518518518516
6118,2017-09-19,Justin Ritter,Corporate,Springfield,Oregon,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,172.7784,11.111111111111107
6119,2017-09-19,Justin Ritter,Corporate,Springfield,Oregon,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,17.2782,37.93103448275863
6120,2017-09-19,Justin Ritter,Corporate,Springfield,Oregon,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,347.83360000000005,17.647058823529406
6121,2017-09-19,Justin Ritter,Corporate,Springfield,Oregon,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.58800000000001,2,200.8268,-63.85542168674699
6122,2017-12-04,Christy Brittain,Consumer,Chicago,Illinois,Central,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,56.9504,8.108108108108107
6123,2015-08-31,Shirley Daniels,Home Office,Bedford,Texas,Central,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96,4,14.148000000000001,48.14814814814814
6124,2017-06-03,Saphhira Shifley,Corporate,Los Angeles,California,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,36.2475,23.456790123456774
6125,2017-06-03,Saphhira Shifley,Corporate,Los Angeles,California,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96,2,6.578000000000001,81.8181818181818
6126,2017-06-03,Saphhira Shifley,Corporate,Los Angeles,California,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912,1,2.6406,48.14814814814813
6127,2016-03-31,Erica Hackney,Consumer,New York City,New York,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.99600000000004,6,273.33000000000004,20.0
6128,2014-10-25,Aaron Hawkins,Corporate,San Francisco,California,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,4,30.880000000000003,59.999999999999986
6129,2017-03-26,Evan Minnotte,Home Office,Virginia Beach,Virginia,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,32.4825,63.93442622950819
6130,2017-03-26,Evan Minnotte,Home Office,Virginia Beach,Virginia,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,2.444,53.84615384615385
6131,2014-12-27,Thomas Brumley,Home Office,New York City,New York,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214,14,605.2466000000001,26.76056338028168
6132,2017-09-15,Alan Barnes,Consumer,Lebanon,Tennessee,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,5,104.52450000000002,56.862745098039206
6133,2016-08-16,Anthony O'Donnell,Corporate,Los Angeles,California,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,149.184,8.108108108108105
6134,2016-11-04,Thomas Thornton,Consumer,Chula Vista,California,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,136.88800000000003,40.84507042253519
6135,2015-10-18,Kristina Nunn,Home Office,Mcallen,Texas,Central,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.695999999999998,3,24.233999999999998,14.285714285714285
6136,2015-10-18,Kristina Nunn,Home Office,Mcallen,Texas,Central,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.16399999999999,6,259.73220000000003,-71.83098591549296
6137,2016-10-31,Frank Olsen,Consumer,Hollywood,Florida,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32.064,6,20.8416,53.84615384615385
6138,2014-03-30,Guy Armstrong,Consumer,San Francisco,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,217.764,-5.5555555555555545
6139,2015-04-18,Nathan Cano,Consumer,Santa Maria,California,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44,3,85.4256,35.13513513513513
6140,2017-07-09,Jamie Frazer,Consumer,Manchester,Connecticut,East,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,274.8,5,140.14800000000002,96.07843137254899
6141,2017-07-09,Jamie Frazer,Consumer,Manchester,Connecticut,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,4,191.72719999999998,2.0408163265306145
6142,2017-07-09,Jamie Frazer,Consumer,Manchester,Connecticut,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,183.16580000000002,40.84507042253521
6143,2017-07-09,Jamie Frazer,Consumer,Manchester,Connecticut,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,119.03999999999999,6,70.23359999999998,69.49152542372885
6144,2017-06-27,Greg Tran,Consumer,Omaha,Nebraska,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07,3,10.837800000000001,85.18518518518516
6145,2014-12-22,Khloe Miller,Consumer,San Jose,California,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,8.5848,36.986301369863014
6146,2017-11-21,Patrick Jones,Corporate,San Francisco,California,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,8.5848,36.986301369863014
6147,2017-11-21,Patrick Jones,Corporate,San Francisco,California,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,40.736000000000004,2,25.969200000000004,56.862745098039206
6148,2016-06-27,Anna Chung,Consumer,San Francisco,California,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,188.985,6.666666666666668
6149,2017-12-28,Jason Gross,Corporate,Long Beach,California,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,340.70400000000006,6,374.77440000000007,-9.090909090909092
6150,2016-04-08,Raymond Messe,Consumer,Columbus,Georgia,South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.90000000000003,5,266.175,33.33333333333334
6151,2014-03-18,Eileen Kiefer,Home Office,San Francisco,California,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,1127.84,6.250000000000002
6152,2017-07-03,Rob Dowd,Consumer,Los Angeles,California,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,87.0408,1.0101010101010068
6153,2017-04-20,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.967999999999996,2,41.5744,24.999999999999993
6154,2017-04-20,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",51.336000000000006,3,45.56070000000001,12.676056338028157
6155,2017-04-20,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,332.704,1,299.4336,11.111111111111105
6156,2017-04-20,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.40800000000001,3,32.866200000000006,29.032258064516125
6157,2016-08-03,Alex Grayson,Consumer,Tulsa,Oklahoma,Central,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.53999999999999,3,43.21619999999999,88.67924528301889
6158,2016-08-03,Alex Grayson,Consumer,Tulsa,Oklahoma,Central,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28,12,143.86079999999998,16.27906976744187
6159,2016-12-03,Gary McGarr,Consumer,Los Angeles,California,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,664.5047999999999,16.279069767441865
6160,2014-03-19,Matt Connell,Corporate,Lakeland,Florida,South,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.97600000000006,3,295.6281000000001,9.589041095890401
6161,2014-03-19,Matt Connell,Corporate,Lakeland,Florida,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,11.808,4,7.8228,50.943396226415096
6162,2014-03-19,Matt Connell,Corporate,Lakeland,Florida,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.160000000000004,3,24.198000000000008,8.108108108108098
6163,2014-03-19,Matt Connell,Corporate,Lakeland,Florida,South,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,59.307,-43.39622641509434
6164,2014-03-19,Matt Connell,Corporate,Lakeland,Florida,South,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.992000000000001,3,3.6192000000000006,37.93103448275862
6165,2014-03-19,Matt Connell,Corporate,Lakeland,Florida,South,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,20.016000000000002,3,14.511600000000001,37.931034482758626
6166,2014-03-19,Matt Connell,Corporate,Lakeland,Florida,South,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2,117.04000000000002,45.45454545454544
6167,2015-04-20,Erica Smith,Consumer,Houston,Texas,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,117.456,3,73.41000000000001,59.99999999999998
6168,2015-09-19,Rick Wilson,Corporate,Los Angeles,California,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,22.96,2,11.7096,96.07843137254902
6169,2014-08-27,Michael Moore,Consumer,Springfield,Virginia,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,6.9472,92.3076923076923
6170,2016-12-19,Mark Haberlin,Corporate,New York City,New York,East,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248000000000005,3,22.689300000000006,50.943396226415075
6171,2016-12-19,Mark Haberlin,Corporate,New York City,New York,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,2,2.4992,40.84507042253521
6172,2014-08-02,Nick Zandusky,Home Office,Springfield,Missouri,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,5,14.151,88.67924528301887
6173,2014-08-02,Nick Zandusky,Home Office,Springfield,Missouri,Central,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2,2,12.083999999999998,75.4385964912281
6174,2014-08-02,Nick Zandusky,Home Office,Springfield,Missouri,Central,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2,612.0174,36.98630136986302
6175,2015-09-21,Giulietta Baptist,Consumer,Columbia,South Carolina,South,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1690.04,4,1267.53,33.33333333333333
6176,2015-09-21,Giulietta Baptist,Consumer,Columbia,South Carolina,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,85.96,7,61.8912,38.888888888888886
6177,2015-09-21,Giulietta Baptist,Consumer,Columbia,South Carolina,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",121.96,2,64.6388,88.67924528301884
